,text,metadata
463,"Aminoglycoside antibiotics (amikacin, gentamicin,tobramycin) or erythromycin — These drugs are used to treat infections.
Certaindiureticssuch as furosemide or ethacrynic acid — These drugs are used to treatedema.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Other medicines', 'super_section': None}"
464,"High doses of radiation (30Gyor higher) to the head or brain.
It can cause damage to the:
Sensory hair cells in the inner ear — Damage from radiation may affect one or both ears, depending on the area of radiation treatment.
Area of the brain that changes sound into meaning — the nerves that transmit electronic signals between the hair cells and the brain.
Eardrum, bones in the middle ear, and the tube that equalizes air pressure in the ear (Eustachian tube)","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Radiation', 'super_section': None}"
465,"Surgery involving the brain, ear, or auditory (eighth cranial) nerve may have an impact on hearing.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Surgery', 'super_section': None}"
466,"Other conditions that are not caused by cancer and its treatment may lead to hearing loss in survivors. These may include:
Benign ear tumors
Ears that are shaped differently than normal
Head trauma
Viruses
Allergies
Getting older
Being around a lot of loud noise","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Other conditions', 'super_section': None}"
467,"Ask your oncologist about your risks of developing late effects.
Inform your primary health care provider about your risks. Share a copy of yourSurvivorship Care Plan, which includes a treatment summary. The summary includes details about your cancer treatment and information about health problems that may occur because of treatment.
Tell your provider if you have experienced any difficulties hearing or if you are hearing sounds such as ringing or buzzing that are not caused by an outside source.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'What survivors can do', 'super_section': None}"
468,"Everyone who has had cancer treatment that can affect hearing should have their hearing tested:
Children younger than 6 — Every year
6-11 years old — Every 2 years
12 and older — Every 5 years","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Screening recommendations', 'super_section': None}"
469,"Survivors who are 3 or older should be screened with a pure tone audiogram (hearing screening test.)
During an audiogram, the person wears earphones and listens for sounds of different pitches and degrees of loudness.
People who are not able to have an audiogram (such as those who are too young or who cannot understand the test instructions) can have their hearing tested using Auditory Brainstem Response (ABR). The person having this test is usually given medicine so they can go to sleep, and then their brainwave responses to various sounds are recorded.
Additional tests may be necessary. These may include speech audiometry and tympanometry tests.
Speech audiometry tests the person’s ability to hear single words and sentences.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Types of hearing tests', 'super_section': None}"
470,Tympanometry tests the status of the middle ear and the movement of the eardrum in response to a puff of air.,"{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Types of hearing tests', 'super_section': None}"
471,"When a hearing problem is suspected, survivors are encouraged to have a consultation with an audiologist or otologist.
Patients with hearing problems should have ongoing follow-up.
Speech and language therapy for patients with hearing loss may be necessary.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'When a hearing problem is found', 'super_section': None}"
472,"Survivors with hearing loss who are students in K-12, college, or trade schools are encouraged to contact an academic coordinator orschool liaisonat their treatment center. The coordinator can help work with the school and advocate for the student’s educational needs.
The academic coordinator can:
Ensure educators understand how treatment may affect learning and are aware of services and strategies that will enable survivors to be successful in learning
Collaborate with doctors, nurses, psychologists, rehabilitation specialists, social workers, and other care team members to understand each survivor’s needs and make recommendations to the school or college","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'School concerns', 'super_section': None}"
473,"AttendIndividual Educational Plan(IEP),504 Plan, or other meetings for additional support. These supports may include assistive listening devices, note-taking, and preferred seating.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'School concerns', 'super_section': None}"
474,"After high school, survivors are responsible for arranging services on their own. College and trade school students are encouraged to contact their school’s student disability office. The Americans with Disabilities Act requires postsecondary schools and programs that receive federal funding to make programs accessible to qualified students with disabilities.
Students can start working with these offices after they are accepted to the institution. A parent and/or academic coordinator can help request services and advocate for accommodations.
Students may also need to talk with each instructor about their medical history and what they need in each classroom. It is important that survivors are knowledgeable about their needs.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Post-high school', 'super_section': None}"
475,"Hearing aidsHearing aids make sounds louder. Several types are available, depending on the age and size of the person’s ear and the extent of hearing loss.Most children younger than 12 wear a behind-the-ear model to allow for adjustments as the child grows.Teenagers and adults may benefit from a smaller device that fits in the ear or in the ear canal.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Services and devices for hearing loss', 'super_section': None}"
476,"Hearing aids make sounds louder. Several types are available, depending on the age and size of the person’s ear and the extent of hearing loss.
Most children younger than 12 wear a behind-the-ear model to allow for adjustments as the child grows.
Teenagers and adults may benefit from a smaller device that fits in the ear or in the ear canal.
Auditory or FM trainersThese devices are particularly useful in schools. They allow people to hear the speaker clearly, even in a noisy environment.The person speaking, usually the teacher, wears a microphone that transmits sound over FM radio waves directly to a receiver worn by the person with hearing loss. The FM trainer can be worn alone or attached to the hearing aid. Newer hearing aids have FM technology integrated into the hearing aid.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Hearing aids', 'super_section': None}"
477,"These devices are particularly useful in schools. They allow people to hear the speaker clearly, even in a noisy environment.
The person speaking, usually the teacher, wears a microphone that transmits sound over FM radio waves directly to a receiver worn by the person with hearing loss. The FM trainer can be worn alone or attached to the hearing aid. Newer hearing aids have FM technology integrated into the hearing aid.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Auditory or FM trainers', 'super_section': None}"
478,"Other Assistive Devices and AppliancesTelecoils: These small copper coils are an option on most hearing aids and are built into cochlear implant processors. They improve hearing by using the magnetic signal from a regular telephone to represent sound.Audio streamers: These systems wirelessly connect hearing aids to TVs, MP3 players, computers, and Bluetooth-enabled phones and devices. Some are also compatible with FM systems. The signal from the connected device is sent wirelessly and directly to the hearing aids.Tinnitus maskers: People with severe ringing in the ears can benefit from these devices. They look like hearing aids but produce a low level of ""white noise"" to distract users from the ringing sounds","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Auditory or FM trainers', 'super_section': None}"
479,.Telephone aids: These include telephone amplifiers and teletypewriters (TTYs – sometimes referred to as Telephone Devices for the Deaf or TDDs.)Specialized appliances: These include alarm clocks that vibrate and smoke detectors with flashing lights.,"{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Auditory or FM trainers', 'super_section': None}"
480,"Telecoils: These small copper coils are an option on most hearing aids and are built into cochlear implant processors. They improve hearing by using the magnetic signal from a regular telephone to represent sound.
Audio streamers: These systems wirelessly connect hearing aids to TVs, MP3 players, computers, and Bluetooth-enabled phones and devices. Some are also compatible with FM systems. The signal from the connected device is sent wirelessly and directly to the hearing aids.
Tinnitus maskers: People with severe ringing in the ears can benefit from these devices. They look like hearing aids but produce a low level of ""white noise"" to distract users from the ringing sounds.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Other Assistive Devices and Appliances', 'super_section': None}"
481,"Telephone aids: These include telephone amplifiers and teletypewriters (TTYs – sometimes referred to as Telephone Devices for the Deaf or TDDs.)
Specialized appliances: These include alarm clocks that vibrate and smoke detectors with flashing lights.
Telecommunication Relay ServicesThese services are available in video and voice/text formats. The video relay service is internet-based. A person using sign language communicates through a video interpreter, who translates the signed language into voice or text. The voice/ text relay service allows a person using a teletypewriter to communicate through an operator, who then relays the message to the hearing person is spoken form.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Other Assistive Devices and Appliances', 'super_section': None}"
482,"These services are available in video and voice/text formats. The video relay service is internet-based. A person using sign language communicates through a video interpreter, who translates the signed language into voice or text. The voice/ text relay service allows a person using a teletypewriter to communicate through an operator, who then relays the message to the hearing person is spoken form.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Telecommunication Relay Services', 'super_section': None}"
483,"Cochlear ImplantsCochlear implantsare devices that stimulate the auditory nerve.They may be an option for people with profound hearing loss who are unable to benefit from hearing aids.These devices are surgically placed behind the ear and electrodes are threaded to the inner ear. A microphone and speech processor are then used to transmit sound to the electrodes, stimulating the auditory nerve and allowing sound perception by the brain.After a cochlear implant is installed, the recipient will have training to learn to recognize and interpret sounds.Cochlear implants are devices that stimulate the auditory nerve. These devices are surgically placed behind the ear and electrodes are threaded to the inner ear.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Telecommunication Relay Services', 'super_section': None}"
484,"Cochlear implantsare devices that stimulate the auditory nerve.
They may be an option for people with profound hearing loss who are unable to benefit from hearing aids.
These devices are surgically placed behind the ear and electrodes are threaded to the inner ear. A microphone and speech processor are then used to transmit sound to the electrodes, stimulating the auditory nerve and allowing sound perception by the brain.
After a cochlear implant is installed, the recipient will have training to learn to recognize and interpret sounds.
Cochlear implants are devices that stimulate the auditory nerve. These devices are surgically placed behind the ear and electrodes are threaded to the inner ear.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Cochlear Implants', 'super_section': None}"
485,"Alternate or Supplementary Communication methodsThese methods include lip (speech) reading, sign language, and cued speech. Cued speech combines mouth movements with a system of hand movements to facilitate.Alternate or supplementary communication methods include lip (speech) reading, sign language, and cued speech.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Cochlear Implants', 'super_section': None}"
486,"These methods include lip (speech) reading, sign language, and cued speech. Cued speech combines mouth movements with a system of hand movements to facilitate.
Alternate or supplementary communication methods include lip (speech) reading, sign language, and cued speech.
Community and Educational ResourcesThe Americans with Disabilities Act guarantees people with hearing loss equal access to public events, spaces, and opportunities. This access may include text telephones and telephone amplifiers in public places, and assistive listening devices in theaters. Some theaters also offer special showings of newly released movies with captioning.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Alternate or Supplementary Communication methods', 'super_section': None}"
487,"The Americans with Disabilities Act guarantees people with hearing loss equal access to public events, spaces, and opportunities. This access may include text telephones and telephone amplifiers in public places, and assistive listening devices in theaters. Some theaters also offer special showings of newly released movies with captioning.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Community and Educational Resources', 'super_section': None}"
488,"If you have or are at risk for hearing loss, be sure to seek treatment right away if you have an ear infection, swimmer’s ear, or earwax blockage. Also, take care to protect your ears from loud noises, which can damage your ears.
Examples of items, activities, and jobs that can increase risk for hearing loss include:
Appliances
Power saws
Vacuum cleaners
Lawn mowers
Yard trimmers
Leaf blowers
Recreation
Hunting
Boating or water skiing
Motorcycling or four-wheeling
Headphones
Amplifiers
Music
Occupations
Firefighters
Construction workers
Farmers
Airport workers
Cab, truck, and bus drivers
Hair stylists
Musicians
If you can’t avoid exposure to loud noise, you should:
Wear hearing protectors, such as earplugs or earmuffs.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Protecting hearing', 'super_section': None}"
489,"Wear hearing protectors, such as earplugs or earmuffs.
Limit periods of exposure to the noise by taking breaks and going to quieter areas when you can.
Be aware of the noise around you and make efforts to limit it.
—Reviewed: December 2019","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Protecting hearing', 'super_section': None}"
490,"Long-Term and Late Effects of Cancer TreatmentThe treatments that cure cancer can also have certain long-term and late side effects. Learn about which treatments are linked to certain late effects.
The treatments that cure cancer can also have certain long-term and late side effects. Learn about which treatments are linked to certain late effects.
Hearing LossHearing loss is a possible side effect of some pediatric cancers or cancer treatments. Early assessment and intervention can help patients and families better manage hearing loss to promote quality of life after childhood cancer.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
491,"Hearing loss is a possible side effect of some pediatric cancers or cancer treatments. Early assessment and intervention can help patients and families better manage hearing loss to promote quality of life after childhood cancer.
Audiology and Hearing CareAudiologists can help your child deal with hearing loss resulting from serious illness. Read on to learn more about audiology and hearing care.
Audiologists can help your child deal with hearing loss resulting from serious illness. Read on to learn more about audiology and hearing care.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/hearing-problems.html', 'retrieved_at': '2025-09-29T20:49:24.553945', 'title': 'Hearing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
492,Some treatments for childhood cancer may damage the liver.,"{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'super_section': None}"
493,"The liver is a triangular-shaped organ located under the rib cage on the right side of the body. It:
Helps clear wastes from the blood
Makesbileto help digest food
Produces blood-clotting proteins
Stores energy to fuel the body","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'How the liver functions', 'super_section': None}"
494,"Radiationto theabdomen
Chemotherapy withmethotrexate,mercaptopurine, andthioguanine. It is very rare for these drugs to lead to liver problems years after treatment. If liver damage occurs, it will most likely happen during or shortly after treatment.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Cancer treatments', 'super_section': None}"
495,"Medical problems involving the liver, including liver tumor or surgical removal of a significant portion of the liver
Pre-existing liver problems
Excessive alcohol drinking
Chronic hepatitis (liver infection)
Multiple blood transfusions
Chronicgraft-versus-host disease","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Other risk factors', 'super_section': None}"
496,"Many people with liver damage have no symptoms at all.
But some people may have:
Jaundice(yellow eyes/skin)
Dark urine
Pale (clay-colored) stools
Severe itching
Easy bruising or bleeding
Chronic fatigue
Nausea
Loss of appetite
The liver sometimes swells. As liver damage increases, it may become hard (fibrosis) and scarred (cirrhosis).
Fluid may build up in the abdomen. The spleen may enlarge. Bleeding could occur into the esophagus or stomach. In very rare cases, liver cancer may develop.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Signs and symptoms of liver damage', 'super_section': None}"
497,"Know Your Risks and Monitor Your HealthAsk your oncologist about your risks of developing late effects.Inform your primary health care provider about your risks. Share a copy of yourSurvivorship Care Plan, which includes details about your cancer treatment and information about health problems that may occur because of your treatment.Have a yearly physical examination. Your provider may check for liver enlargement and order tests to monitor liver health. If problems are identified, the provider may refer you to a liver specialist for evaluation and further testing.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'What survivors can do', 'super_section': None}"
498,"Ask your oncologist about your risks of developing late effects.
Inform your primary health care provider about your risks. Share a copy of yourSurvivorship Care Plan, which includes details about your cancer treatment and information about health problems that may occur because of your treatment.
Have a yearly physical examination. Your provider may check for liver enlargement and order tests to monitor liver health. If problems are identified, the provider may refer you to a liver specialist for evaluation and further testing.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Know Your Risks and Monitor Your Health', 'super_section': None}"
499,"Long-Term Follow-Up CareSurvivors may have tests for liver function when they enter long-term follow-up care through their pediatric cancer center.Blood tests to monitor the liver include:Liver enzyme tests – These tests monitor levels of proteins normally present inside liver cells. If liver cells are damaged, these proteins can leak out, causing high blood levels of liver enzymes. The most common liver enzyme tests are:Alanine aminotransferase (ALT), sometimes called SGPTAspartate aminotransferase (AST), sometimes also called SGOTLiver function tests – These tests show how well the liver is working","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Know Your Risks and Monitor Your Health', 'super_section': None}"
500,". Common liver function tests include:Bilirubin, a waste product formed during the breakdown of red blood cellsAlbumin, a blood protein produced by the liverProthrombin Time (PT), a measure of blood clottingTests for liver infection – Specific tests for viral hepatitis A, B, and CThose who have had ahematopoietic cell transplant(also called a bone marrow transplant or stem cell transplant) should have a test to check for iron overload.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Know Your Risks and Monitor Your Health', 'super_section': None}"
501,"Survivors may have tests for liver function when they enter long-term follow-up care through their pediatric cancer center.
Blood tests to monitor the liver include:
Liver enzyme tests – These tests monitor levels of proteins normally present inside liver cells. If liver cells are damaged, these proteins can leak out, causing high blood levels of liver enzymes. The most common liver enzyme tests are:Alanine aminotransferase (ALT), sometimes called SGPTAspartate aminotransferase (AST), sometimes also called SGOT
Alanine aminotransferase (ALT), sometimes called SGPT
Aspartate aminotransferase (AST), sometimes also called SGOT","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Long-Term Follow-Up Care', 'super_section': None}"
502,"Aspartate aminotransferase (AST), sometimes also called SGOT
Liver function tests – These tests show how well the liver is working. Common liver function tests include:Bilirubin, a waste product formed during the breakdown of red blood cellsAlbumin, a blood protein produced by the liverProthrombin Time (PT), a measure of blood clotting
Bilirubin, a waste product formed during the breakdown of red blood cells
Albumin, a blood protein produced by the liver
Prothrombin Time (PT), a measure of blood clotting
Tests for liver infection – Specific tests for viral hepatitis A, B, and C
Those who have had ahematopoietic cell transplant(also called a bone marrow transplant or stem cell transplant) should have a test to check for iron overload.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Long-Term Follow-Up Care', 'super_section': None}"
503,"Maintain Good Liver HealthSurvivors can take steps to keep their liver healthy:If you do not have immunity to hepatitis A and B, get immunized. A blood test for Hepatitis A and B antibodies will indicate immunity.If you drink alcohol, consume it in moderation.Do not mix drugs and alcohol.Do not use illegal drugs.Eat a well-balanced diet high in fiber and low in fatty, smoked, and cured foods.Drink plenty of water.Maintain a healthy body weight.Take recommended doses of medications.Avoid taking unnecessary medications.Check with a health care provider before taking new over-the-counter medications, herbs or supplements.If you are sexually active, use barrier protection (such as latex condoms) during intimate sexual contact","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Long-Term Follow-Up Care', 'super_section': None}"
504,".Avoid exposure to solvents, aerosol cleaners, insecticides, paint thinners, and other toxins. If you must use these substances, wear a mask and work in a well ventilated area.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Long-Term Follow-Up Care', 'super_section': None}"
505,"Survivors can take steps to keep their liver healthy:
If you do not have immunity to hepatitis A and B, get immunized. A blood test for Hepatitis A and B antibodies will indicate immunity.
If you drink alcohol, consume it in moderation.
Do not mix drugs and alcohol.
Do not use illegal drugs.
Eat a well-balanced diet high in fiber and low in fatty, smoked, and cured foods.
Drink plenty of water.
Maintain a healthy body weight.
Take recommended doses of medications.
Avoid taking unnecessary medications.
Check with a health care provider before taking new over-the-counter medications, herbs or supplements.
If you are sexually active, use barrier protection (such as latex condoms) during intimate sexual contact.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Maintain Good Liver Health', 'super_section': None}"
506,"Avoid exposure to solvents, aerosol cleaners, insecticides, paint thinners, and other toxins. If you must use these substances, wear a mask and work in a well ventilated area.
—Reviewed: December 2019","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Maintain Good Liver Health', 'super_section': None}"
507,"Liver CancerLiver cancer is rare in children. There are two main forms of pediatric liver cancer: hepatoblastoma and hepatocellular carcinoma.
Liver cancer is rare in children. There are two main forms of pediatric liver cancer: hepatoblastoma and hepatocellular carcinoma.
Radiation TherapyRadiation therapy is a common cancer treatment for many types of pediatric cancers.  Learn about radiation therapy and what to expect during radiation treatments.
Radiation therapy is a common cancer treatment for many types of pediatric cancers.  Learn about radiation therapy and what to expect during radiation treatments.
Survivorship Care PlansA cancer survivorship care plan is a record of your cancer treatments and follow-up care plan. Learn more about cancer survivorship care plan.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
508,A cancer survivorship care plan is a record of your cancer treatments and follow-up care plan. Learn more about cancer survivorship care plan.,"{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/liver-late-effects.html', 'retrieved_at': '2025-09-29T20:49:24.755739', 'title': 'Liver Late Effects in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
509,"If I had a cancer as a child, will my children be at increased risk for cancer?
Will I pass on an abnormal gene to my kids that could cause cancer?
Should my children havegenetic testing?
Childhood cancer survivors often ask these questions.
Most childhood cancers are not believed to be inherited. Only about 5-15 percent of childhood cancer cases occur because of an underlying genetic condition. A genetic counselor can help answer questions about risks and testing.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/will-my-children-get-cancer.html', 'retrieved_at': '2025-09-29T20:49:25.231026', 'title': 'Will My Children Get Cancer - Together by St. Jude™', 'section': 'Will My Children Get Cancer - Together by St. Jude™', 'super_section': None}"
